Dates,GOOGL,AMZN,TSLA,GS,DAX,BNDX,FXEURUSD
06/02/2017,41.081,40.382,17.1847,239.98,11509.84,53.63,1.075
07/02/2017,41.462,40.625,17.1653,239.62,11549.44,53.76,1.0683
08/02/2017,41.494,40.986,17.472,237.73,11543.38,53.87,1.0698
09/02/2017,41.503,41.068,17.9467,241.55,11642.86,53.88,1.0655
10/02/2017,41.743,41.373,17.9487,242.72,11666.97,53.81,1.0643
13/02/2017,41.948,41.826,18.7067,246.27,11774.43,53.81,1.0598
14/02/2017,42.002,41.82,18.732,249.46,11771.81,53.78,1.0578
15/02/2017,41.866,42.135,18.6507,250.54,11793.93,53.78,1.0601
16/02/2017,42.109,42.207,17.93,249.44,11757.24,53.85,1.0674
17/02/2017,42.328,42.254,18.1487,250.38,11757.02,53.92,1.0616
20/02/2017,42.328,42.254,18.1487,250.38,11827.62,53.92,1.0614
21/02/2017,42.463,42.822,18.4927,251.76,11967.49,53.82,1.0536
22/02/2017,42.568,42.781,18.234,251.73,11998.59,53.98,1.0558
23/02/2017,42.55,42.61,17.066,251.19,11947.83,54.07,1.0582
24/02/2017,42.39,42.262,17.1333,247.35,11804.03,54.23,1.0563
27/02/2017,42.484,42.432,16.4153,249.33,11822.67,54.22,1.0587
28/02/2017,42.247,42.252,16.666,248.06,11834.41,54.19,1.0576
01/03/2017,42.838,42.654,16.668,252.71,12067.19,54.08,1.0547
02/03/2017,42.493,42.445,16.6987,251.06,12059.57,54.02,1.0507
03/03/2017,42.454,42.494,16.7713,252.89,12027.36,54.03,1.0622
06/03/2017,42.364,42.331,16.7473,252.01,11958.4,54.05,1.0582
07/03/2017,42.558,42.301,16.5727,250.9,11966.14,54.03,1.0566
08/03/2017,42.682,42.525,16.458,250.24,11967.31,53.88,1.0541
09/03/2017,42.892,42.65,16.3267,250.18,11978.39,53.77,1.0577
10/03/2017,43.07,42.623,16.246,248.38,11963.18,53.66,1.0673
13/03/2017,43.229,42.73,16.4113,248.16,11990.03,53.61,1.0653
14/03/2017,43.296,42.627,17.2,247.72,11988.79,53.72,1.0604
15/03/2017,43.42,42.649,17.0487,246.78,12009.87,53.93,1.0734
16/03/2017,43.5,42.671,17.47,248.22,12083.18,53.78,1.0766
17/03/2017,43.619,42.616,17.4333,243.94,12095.24,53.73,1.0738
20/03/2017,43.396,42.849,17.4613,242.14,12052.9,53.79,1.0739
21/03/2017,42.507,42.16,16.712,233,11962.13,53.87,1.0811
22/03/2017,42.49,42.403,17.0007,231.07,11904.12,54,1.0797
23/03/2017,41.983,42.369,16.9853,231.9,12039.68,53.97,1.0783
24/03/2017,41.757,42.281,17.544,228.41,12064.27,54.02,1.0798
27/03/2017,41.926,42.341,18.0147,225.48,11996.07,54.05,1.0864
28/03/2017,42.032,42.8,18.4967,229.33,12149.42,54.05,1.0814
29/03/2017,42.494,43.716,18.492,228.45,12203,54.19,1.0766
30/03/2017,42.474,43.817,18.528,231.22,12256.43,54.15,1.0674
31/03/2017,42.39,44.327,18.5533,229.72,12312.87,54.13,1.0652
03/04/2017,42.838,44.576,19.9013,228.96,12257.2,54.25,1.067
04/04/2017,42.629,45.342,20.2467,229.26,12282.34,54.23,1.0674
05/04/2017,42.445,45.464,19.6667,227.66,12217.54,54.28,1.0663
06/04/2017,42.255,44.914,19.9133,228.64,12230.89,54.3,1.0644
07/04/2017,42.105,44.744,20.1693,227.88,12225.06,54.31,1.0591
10/04/2017,42.085,45.352,20.826,228.89,12200.52,54.3,1.0596
11/04/2017,41.994,45.118,20.5807,227.74,12139.35,54.33,1.0605
12/04/2017,42.073,44.812,19.7893,225.75,12154.7,54.41,1.0665
13/04/2017,42.009,44.234,20.2667,223.32,12109,54.48,1.0613
14/04/2017,42.009,44.234,20.2667,223.32,12109,54.48,1.0618
17/04/2017,42.757,45.1,20.096,226.26,12109,54.48,1.0643
18/04/2017,42.7,45.189,20.0167,215.59,12000.44,54.58,1.073
19/04/2017,42.826,44.96,20.368,214.09,12016.45,54.52,1.0711
20/04/2017,43.004,45.103,20.1673,218.06,12027.32,54.46,1.0717
21/04/2017,42.948,44.927,20.3733,216.86,12048.57,54.46,1.0728
24/04/2017,43.947,45.371,20.5353,223.22,12454.98,54.43,1.0868
25/04/2017,44.442,45.381,20.9193,226.63,12467.04,54.3,1.0926
26/04/2017,44.457,45.465,20.678,226.2,12472.8,54.32,1.0904
27/04/2017,44.572,45.919,20.5753,225.81,12443.79,54.4,1.0873
28/04/2017,46.226,46.25,20.938,223.8,12438.01,54.35,1.0895
01/05/2017,46.641,47.412,21.522,224.85,12438.01,54.31,1.0899
02/05/2017,46.855,47.347,21.2593,225.12,12507.9,54.4,1.093
03/05/2017,47.423,47.052,20.7347,226.31,12527.84,54.43,1.0886
04/05/2017,47.736,46.877,19.6973,226.59,12647.78,54.32,1.0985
05/05/2017,47.514,46.707,20.5567,226.87,12716.89,54.34,1.0998
08/05/2017,47.935,47.452,20.4793,225.03,12694.55,54.26,1.0924
09/05/2017,47.836,47.641,21.4173,223.76,12749.12,54.23,1.0874
10/05/2017,47.742,47.448,21.6813,224.88,12757.46,54.27,1.0868
11/05/2017,47.795,47.381,21.54,224.76,12711.06,54.19,1.0861
12/05/2017,47.757,48.068,21.654,222.82,12770.41,54.35,1.0931
15/05/2017,47.961,47.899,21.0587,225.12,12807.04,54.27,1.0975
16/05/2017,48.231,48.304,21.134,225.6,12804.53,54.27,1.1083
17/05/2017,47.109,47.238,20.4073,213.72,12631.61,54.48,1.1159
18/05/2017,47.525,47.925,20.8707,215.16,12590.06,54.52,1.1103
19/05/2017,47.733,47.992,20.722,215.39,12638.69,54.47,1.1206
22/05/2017,48.204,48.534,20.69,216.02,12619.46,54.43,1.1237
23/05/2017,48.527,48.577,20.2573,219.64,12659.15,54.43,1.1183
24/05/2017,48.881,49.018,20.6813,223.83,12642.87,54.46,1.1219
25/05/2017,49.593,49.669,21.122,222.47,12621.72,54.54,1.121
26/05/2017,49.664,49.789,21.676,223.53,12602.18,54.66,1.1183
29/05/2017,49.664,49.789,21.676,223.53,12628.95,54.66,1.1164
30/05/2017,49.808,49.835,22.34,218.42,12598.68,54.67,1.1186
31/05/2017,49.355,49.731,22.734,211.26,12615.06,54.7,1.1244
01/06/2017,49.415,49.798,22.6913,215.01,12664.92,54.58,1.1213
02/06/2017,49.806,50.337,22.6567,213.31,12822.94,54.59,1.1279
05/06/2017,50.194,50.567,23.1547,213.99,12822.94,54.58,1.1254
06/06/2017,49.834,50.15,23.5233,214.53,12690.12,54.69,1.1277
07/06/2017,50.08,50.504,23.9767,215.78,12672.49,54.66,1.1257
08/06/2017,50.214,50.514,24.6667,218.76,12713.58,54.71,1.1214
09/06/2017,48.506,48.915,23.8213,222.44,12815.72,54.73,1.1195
12/06/2017,48.091,48.246,23.934,221.91,12690.44,54.77,1.1203
13/06/2017,48.525,49.04,25.0633,224.2,12764.98,54.73,1.1211
14/06/2017,48.396,48.824,25.3773,226.51,12805.95,54.83,1.1218
15/06/2017,48.009,48.209,25.0227,223.23,12691.81,54.75,1.1145
16/06/2017,47.931,49.386,24.76,221.81,12752.73,54.73,1.1198
19/06/2017,48.761,49.759,24.6533,226.13,12888.95,54.75,1.1149
20/06/2017,48.45,49.63,24.816,225.1,12814.79,54.86,1.1134
21/06/2017,48.93,50.112,25.0933,222.49,12774.26,54.87,1.1168
22/06/2017,48.831,50.065,25.5073,219.77,12794,54.91,1.1152
23/06/2017,49.305,50.187,25.5633,217.19,12733.41,54.87,1.1194
26/06/2017,48.605,49.699,25.166,220.44,12770.83,54.9,1.1182
27/06/2017,47.405,48.839,24.158,220.28,12671.02,54.66,1.1339
28/06/2017,48.051,49.517,24.7493,223.22,12647.27,54.63,1.1378
29/06/2017,46.891,48.796,24.05,224.41,12416.19,54.31,1.1441
30/06/2017,46.484,48.4,24.1073,221.9,12325.12,54.36,1.1426
03/07/2017,45.973,47.683,23.508,227.28,12475.31,54.21,1.1364
04/07/2017,45.973,47.683,23.508,227.28,12437.13,54.21,1.1346
05/07/2017,46.613,48.57,21.806,228.04,12453.68,54.22,1.1352
06/07/2017,46.385,48.257,20.5887,226.69,12381.25,54.12,1.1423
07/07/2017,47.04,48.938,20.8813,225.28,12388.68,54.03,1.1401
10/07/2017,47.55,49.824,21.07,225.84,12445.92,54.09,1.1399
11/07/2017,47.677,49.707,21.8147,226.95,12437.02,54.05,1.1467
12/07/2017,48.383,50.326,21.968,227.39,12626.58,54.22,1.1412
13/07/2017,48.443,50.032,21.5607,230.4,12641.33,54.19,1.1398
14/07/2017,48.846,50.091,21.852,228.6,12631.72,54.17,1.147
